Subject,SessionNumber,BlockNumber,isRepetition,isNewRepetition,isSwapped,ContextID,ContextBackground,ContextColor,BlockLevelAccuracy,SwappedErrorCorrection,isColorSame,isBackgroundSame,InitialBlockNumber
Jotun,2,3,0,0,0,009_022_068_002_2_filtered_42,009_022_068_002_2_filtered,42,0.4,NaN,NaN,NaN,NaN
Jotun,2,4,0,0,1,010_005_022_001_4_filtered_210,010_005_022_001_4_filtered,210,0.666666666666667,1,NaN,NaN,NaN
Jotun,2,5,0,0,0,009_019_060_002_2_filtered_0,009_019_060_002_2_filtered,0,0.466666666666667,NaN,1,0,NaN
Jotun,2,6,0,0,1,010_028_019_002_1_filtered_42,010_028_019_002_1_filtered,42,0.666666666666667,-1,1,1,NaN
Jotun,2,7,0,0,0,009_023_068_002_2_filtered_126,009_023_068_002_2_filtered,126,0.733333333333333,NaN,1,1,NaN
Jotun,2,8,0,0,1,010_028_022_001_2_filtered_84,010_028_022_001_2_filtered,84,0.466666666666667,-1,1,1,NaN
Jotun,2,9,0,0,0,009_022_042_001_1_filtered_42,009_022_042_001_1_filtered,42,0.733333333333333,NaN,1,1,NaN
Jotun,2,10,0,0,1,010_018_019_001_4_filtered_126,010_018_019_001_4_filtered,126,0.666666666666667,0.25,1,1,NaN
Jotun,2,11,0,0,0,009_019_068_002_3_filtered_210,009_019_068_002_3_filtered,210,0.466666666666667,NaN,1,1,NaN
Jotun,2,12,0,0,1,010_005_028_001_1_filtered_42,010_005_028_001_1_filtered,42,0.666666666666667,-0.333333333333333,1,1,NaN
Jotun,2,13,1,0,0,009_023_068_002_2_filtered_126,009_023_068_002_2_filtered,126,0.866666666666667,NaN,NaN,NaN,7
Jotun,2,14,1,0,1,010_028_022_001_2_filtered_84,010_028_022_001_2_filtered,84,0.533333333333333,0.333333333333333,NaN,NaN,8
Jotun,2,15,1,0,0,009_023_060_001_4_filtered_0,009_023_060_001_4_filtered,0,0.733333333333333,NaN,NaN,NaN,1
Jotun,2,16,1,0,1,010_028_019_001_3_filtered_84,010_028_019_001_3_filtered,84,0.333333333333333,-0.5,NaN,NaN,2
Jotun,2,17,1,1,0,009_022_060_001_1_filtered_126,009_022_060_001_1_filtered,126,0.533333333333333,NaN,NaN,NaN,NaN
Jotun,2,18,1,1,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,0.733333333333333,0.333333333333333,NaN,NaN,NaN
Jotun,2,19,1,0,0,009_019_042_001_4_filtered_0,009_019_042_001_4_filtered,0,0.666666666666667,NaN,NaN,NaN,5
Jotun,2,20,1,0,1,010_028_019_002_1_filtered_42,010_028_019_002_1_filtered,42,0.866666666666667,0,NaN,NaN,6
Jotun,2,21,1,0,0,009_019_068_002_3_filtered_210,009_019_068_002_3_filtered,210,0.866666666666667,NaN,NaN,NaN,11
Jotun,2,22,1,0,1,010_005_028_001_1_filtered_42,010_005_028_001_1_filtered,42,1,-1,NaN,NaN,12
Jotun,2,23,1,0,0,009_022_042_001_1_filtered_42,009_022_042_001_1_filtered,42,0.866666666666667,NaN,NaN,NaN,9
Jotun,2,24,1,0,1,010_018_019_001_4_filtered_126,010_018_019_001_4_filtered,126,0.933333333333333,0,NaN,NaN,10
Jotun,3,1,0,0,0,009_047_068_002_3_filtered_210,009_047_068_002_3_filtered,210,0.466666666666667,NaN,NaN,NaN,NaN
Jotun,3,2,0,0,1,010_018_028_002_4_filtered_42,010_018_028_002_4_filtered,42,0.666666666666667,0,NaN,NaN,NaN
Jotun,3,3,0,0,0,009_019_068_002_3_filtered_210,009_019_068_002_3_filtered,210,0.533333333333333,NaN,1,1,NaN
Jotun,3,4,0,0,1,010_018_022_001_1_filtered_0,010_018_022_001_1_filtered,0,0.933333333333333,-1,1,1,NaN
Jotun,3,5,0,0,0,009_047_068_001_4_filtered_168,009_047_068_001_4_filtered,168,0.533333333333333,NaN,0,0,NaN
Jotun,3,6,0,0,1,010_005_022_001_2_filtered_84,010_005_022_001_2_filtered,84,0.466666666666667,0.5,1,1,NaN
Jotun,3,7,0,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,0.533333333333333,NaN,1,1,NaN
Jotun,3,8,0,0,1,010_005_019_001_3_filtered_168,010_005_019_001_3_filtered,168,0.866666666666667,1,1,1,NaN
Jotun,3,9,0,0,0,009_065_060_002_2_filtered_210,009_065_060_002_2_filtered,210,0.466666666666667,NaN,1,1,NaN
Jotun,3,10,0,0,1,010_028_019_001_4_filtered_168,010_028_019_001_4_filtered,168,0.466666666666667,-1,0,0,NaN
Jotun,3,11,0,0,0,009_023_055_001_4_filtered_210,009_023_055_001_4_filtered,210,0.666666666666667,NaN,1,1,NaN
Jotun,3,12,0,0,1,010_028_024_002_4_filtered_42,010_028_024_002_4_filtered,42,0.666666666666667,0.5,1,1,NaN
Jotun,3,13,1,0,0,009_019_068_002_3_filtered_210,009_019_068_002_3_filtered,210,0.6,NaN,NaN,NaN,3
Jotun,3,14,1,0,1,010_018_022_001_1_filtered_0,010_018_022_001_1_filtered,0,0.733333333333333,0,NaN,NaN,4
Jotun,3,15,1,0,0,009_065_060_002_2_filtered_210,009_065_060_002_2_filtered,210,0.666666666666667,NaN,NaN,NaN,9
Jotun,3,16,1,0,1,010_025_022_001_1_filtered_84,010_025_022_001_1_filtered,84,0.6,NaN,NaN,NaN,10
Jotun,3,17,1,0,0,009_023_055_001_4_filtered_210,009_023_055_001_4_filtered,210,0.866666666666667,NaN,NaN,NaN,11
Jotun,3,18,1,0,1,010_028_024_002_4_filtered_42,010_028_024_002_4_filtered,42,0.733333333333333,0.333333333333333,NaN,NaN,12
Jotun,3,19,1,1,0,009_047_055_002_3_filtered_210,009_047_055_002_3_filtered,210,0.533333333333333,NaN,NaN,NaN,NaN
Jotun,3,20,1,1,1,010_018_022_002_4_filtered_168,010_018_022_002_4_filtered,168,0.933333333333333,0.333333333333333,NaN,NaN,NaN
Jotun,3,21,1,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,0.666666666666667,NaN,NaN,NaN,7
Jotun,3,22,1,0,1,010_005_019_001_3_filtered_168,010_005_019_001_3_filtered,168,0.866666666666667,0.5,NaN,NaN,8
Jotun,3,23,1,0,0,009_065_055_002_2_filtered_0,009_065_055_002_2_filtered,0,0.933333333333333,NaN,NaN,NaN,5
Jotun,3,24,1,0,1,010_005_022_001_2_filtered_84,010_005_022_001_2_filtered,84,0.933333333333333,-0.5,NaN,NaN,6
Jotun,4,1,0,0,0,009_019_042_002_4_filtered_210,009_019_042_002_4_filtered,210,0.466666666666667,NaN,0,0,NaN
Jotun,4,2,0,0,1,010_005_028_002_3_filtered_210,010_005_028_002_3_filtered,210,0.6,0.5,1,1,NaN
Jotun,4,3,0,0,0,009_047_042_002_4_filtered_84,009_047_042_002_4_filtered,84,0.533333333333333,NaN,1,1,NaN
Jotun,4,4,0,0,1,010_021_028_001_4_filtered_42,010_021_028_001_4_filtered,42,0.8,0,1,1,NaN
Jotun,4,5,0,0,0,009_019_060_001_3_filtered_168,009_019_060_001_3_filtered,168,0.733333333333333,NaN,0,0,NaN
Jotun,4,6,0,0,1,010_018_028_002_3_filtered_42,010_018_028_002_3_filtered,42,0.6,0,1,1,NaN
Jotun,4,7,0,0,0,009_065_042_001_1_filtered_84,009_065_042_001_1_filtered,84,0.6,NaN,NaN,NaN,NaN
Jotun,4,8,0,0,1,010_005_022_001_4_filtered_84,010_005_022_001_4_filtered,84,0.6,-1,NaN,NaN,NaN
Jotun,4,9,0,0,0,009_022_055_001_3_filtered_84,009_022_055_001_3_filtered,84,0.866666666666667,NaN,1,1,NaN
Jotun,4,10,0,0,1,010_025_028_001_2_filtered_210,010_025_028_001_2_filtered,210,0.733333333333333,0,1,1,NaN
Jotun,4,11,0,0,0,009_042_060_002_1_filtered_84,009_042_060_002_1_filtered,84,0.6,NaN,1,1,NaN
Jotun,4,12,0,0,1,010_028_028_002_4_filtered_168,010_028_028_002_4_filtered,168,0.733333333333333,-1,1,1,NaN
Jotun,4,13,1,0,0,009_047_042_002_4_filtered_84,009_047_042_002_4_filtered,84,0.6,NaN,NaN,NaN,3
Jotun,4,14,1,0,1,010_021_028_001_4_filtered_42,010_021_028_001_4_filtered,42,0.933333333333333,0.166666666666667,NaN,NaN,4
Jotun,4,15,1,0,0,009_065_060_002_3_filtered_42,009_065_060_002_3_filtered,42,0.8,NaN,NaN,NaN,5
Jotun,4,16,1,0,1,010_018_028_002_3_filtered_42,010_018_028_002_3_filtered,42,0.733333333333333,0,NaN,NaN,6
Jotun,4,17,1,1,0,009_065_060_002_3_filtered_84,009_065_060_002_3_filtered,84,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,4,18,1,1,1,010_005_022_002_1_filtered_84,010_005_022_002_1_filtered,84,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,4,19,1,0,0,009_065_055_001_4_filtered_126,009_065_055_001_4_filtered,126,0.733333333333333,NaN,NaN,NaN,1
Jotun,4,20,1,0,1,010_005_028_002_3_filtered_210,010_005_028_002_3_filtered,210,0.866666666666667,0.5,NaN,NaN,2
Jotun,4,21,1,0,0,009_022_055_001_3_filtered_84,009_022_055_001_3_filtered,84,0.733333333333333,NaN,NaN,NaN,9
Jotun,4,22,1,0,1,010_025_028_001_2_filtered_210,010_025_028_001_2_filtered,210,0.866666666666667,0,NaN,NaN,10
Jotun,4,23,1,0,0,009_042_060_002_1_filtered_84,009_042_060_002_1_filtered,84,0.733333333333333,NaN,NaN,NaN,11
Jotun,4,24,1,0,1,010_028_028_002_4_filtered_168,010_028_028_002_4_filtered,168,0.933333333333333,0,NaN,NaN,12
Jotun,5,1,0,0,0,009_023_042_001_1_filtered_168,009_023_042_001_1_filtered,168,0.666666666666667,NaN,1,1,NaN
Jotun,5,2,0,0,1,010_025_019_001_4_filtered_0,010_025_019_001_4_filtered,0,0.733333333333333,0.2,1,1,NaN
Jotun,5,3,0,0,0,009_022_068_001_3_filtered_0,009_022_068_001_3_filtered,0,0.6,NaN,1,1,NaN
Jotun,5,4,0,0,1,010_018_022_001_3_filtered_210,010_018_022_001_3_filtered,210,0.866666666666667,0,1,1,NaN
Jotun,5,5,0,0,0,009_042_060_001_3_filtered_84,009_042_060_001_3_filtered,84,0.666666666666667,NaN,1,1,NaN
Jotun,5,6,0,0,1,010_005_024_001_1_filtered_168,010_005_024_001_1_filtered,168,0.6,0.5,0,0,NaN
Jotun,5,7,0,0,0,009_042_068_002_1_filtered_168,009_042_068_002_1_filtered,168,0.666666666666667,NaN,1,1,NaN
Jotun,5,8,0,0,1,010_028_022_002_1_filtered_126,010_028_022_002_1_filtered,126,0.4,0,1,1,NaN
Jotun,5,9,0,0,0,009_065_055_001_3_filtered_210,009_065_055_001_3_filtered,210,0.733333333333333,NaN,1,1,NaN
Jotun,5,10,0,0,1,010_005_022_002_2_filtered_0,010_005_022_002_2_filtered,0,0.733333333333333,-0.5,1,1,NaN
Jotun,5,11,0,0,0,009_023_068_001_3_filtered_0,009_023_068_001_3_filtered,0,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,5,12,0,0,1,010_028_019_001_4_filtered_84,010_028_019_001_4_filtered,84,0.733333333333333,0.333333333333333,NaN,NaN,NaN
Jotun,5,13,1,0,0,009_023_042_001_1_filtered_168,009_023_042_001_1_filtered,168,0.8,NaN,NaN,NaN,1
Jotun,5,14,1,0,1,010_025_019_001_4_filtered_0,010_025_019_001_4_filtered,0,0.933333333333333,-0.25,NaN,NaN,2
Jotun,5,15,1,0,0,009_042_060_001_3_filtered_84,009_042_060_001_3_filtered,84,0.8,NaN,NaN,NaN,5
Jotun,5,16,1,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,0.866666666666667,-1,NaN,NaN,6
Jotun,5,17,1,0,0,009_022_068_001_3_filtered_0,009_022_068_001_3_filtered,0,0.733333333333333,NaN,NaN,NaN,3
Jotun,5,18,1,0,1,010_018_022_001_3_filtered_210,010_018_022_001_3_filtered,210,0.933333333333333,0.333333333333333,NaN,NaN,4
Jotun,5,19,1,0,0,009_065_055_001_3_filtered_210,009_065_055_001_3_filtered,210,1,NaN,NaN,NaN,9
Jotun,5,20,1,0,1,010_005_022_002_2_filtered_0,010_005_022_002_2_filtered,0,0.8,0.6,NaN,NaN,10
Jotun,5,21,1,0,0,009_042_068_002_1_filtered_168,009_042_068_002_1_filtered,168,0.733333333333333,NaN,NaN,NaN,7
Jotun,5,22,1,0,1,010_028_022_002_1_filtered_126,010_028_022_002_1_filtered,126,0.6,0,NaN,NaN,8
Jotun,5,23,1,1,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,5,24,1,1,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,0.866666666666667,0.5,NaN,NaN,NaN
Jotun,6,1,0,0,0,009_019_068_002_4_filtered_126,009_019_068_002_4_filtered,126,0.733333333333333,NaN,1,1,NaN
Jotun,6,2,0,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,0.6,-1,1,1,NaN
Jotun,6,3,0,0,0,009_022_055_001_4_filtered_168,009_022_055_001_4_filtered,168,0.933333333333333,NaN,1,1,NaN
Jotun,6,4,0,0,1,010_028_022_001_3_filtered_84,010_028_022_001_3_filtered,84,0.8,0,0,0,NaN
Jotun,6,5,0,0,0,009_047_068_001_3_filtered_42,009_047_068_001_3_filtered,42,0.933333333333333,NaN,NaN,NaN,NaN
Jotun,6,6,0,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,0.8,1,NaN,NaN,NaN
Jotun,6,7,0,0,0,009_019_060_002_4_filtered_42,009_019_060_002_4_filtered,42,0.8,NaN,0,0,NaN
Jotun,6,8,0,0,1,010_018_028_001_3_filtered_42,010_018_028_001_3_filtered,42,0.866666666666667,-0.333333333333333,1,1,NaN
Jotun,6,9,0,0,0,009_065_042_002_3_filtered_168,009_065_042_002_3_filtered,168,0.6,NaN,1,1,NaN
Jotun,6,10,0,0,1,010_025_028_001_4_filtered_126,010_025_028_001_4_filtered,126,0.8,0.5,1,1,NaN
Jotun,6,11,0,0,0,009_042_042_001_2_filtered_42,009_042_042_001_2_filtered,42,0.866666666666667,NaN,1,1,NaN
Jotun,6,12,0,0,1,010_025_028_002_1_filtered_168,010_025_028_002_1_filtered,168,1,-1,1,1,NaN
Jotun,6,13,1,0,0,009_022_055_001_4_filtered_168,009_022_055_001_4_filtered,168,0.928571428571429,NaN,NaN,NaN,3
Jotun,6,14,1,0,1,010_005_028_001_3_filtered_168,010_005_028_001_3_filtered,168,0.733333333333333,NaN,NaN,NaN,4
Jotun,6,15,1,0,0,009_019_068_002_4_filtered_126,009_019_068_002_4_filtered,126,0.666666666666667,NaN,NaN,NaN,1
Jotun,6,16,1,0,1,010_025_022_002_3_filtered_0,010_025_022_002_3_filtered,0,0.933333333333333,-0.4,NaN,NaN,2
Jotun,6,17,1,1,0,009_065_060_001_1_filtered_168,009_065_060_001_1_filtered,168,0.8,NaN,NaN,NaN,NaN
Jotun,6,18,1,1,1,010_025_019_001_3_filtered_168,010_025_019_001_3_filtered,168,0.733333333333333,0.333333333333333,NaN,NaN,NaN
Jotun,6,19,1,0,0,009_042_042_001_2_filtered_42,009_042_042_001_2_filtered,42,0.8,NaN,NaN,NaN,11
Jotun,6,20,1,0,1,010_025_028_002_1_filtered_168,010_025_028_002_1_filtered,168,0.733333333333333,0,NaN,NaN,12
Jotun,6,21,1,0,0,009_065_042_002_3_filtered_168,009_065_042_002_3_filtered,168,0.866666666666667,NaN,NaN,NaN,9
Jotun,6,22,1,0,1,010_025_028_001_4_filtered_126,010_025_028_001_4_filtered,126,0.8,0,NaN,NaN,10
Jotun,6,23,1,0,0,009_019_055_002_2_filtered_126,009_019_055_002_2_filtered,126,0.733333333333333,NaN,NaN,NaN,7
Jotun,6,24,1,0,1,010_018_028_001_3_filtered_42,010_018_028_001_3_filtered,42,0.933333333333333,0.333333333333333,NaN,NaN,8
Jotun,7,1,0,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,0.333333333333333,NaN,1,1,NaN
Jotun,7,2,0,0,1,.,.,NaN,0.533333333333333,1,0,0,NaN
Jotun,7,3,0,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.8,NaN,1,1,NaN
Jotun,7,4,0,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,0.866666666666667,1,1,1,NaN
Jotun,7,5,0,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,7,6,0,0,1,010_018_028_002_4_filtered_84,010_018_028_002_4_filtered,84,0.928571428571429,0,NaN,NaN,NaN
Jotun,7,7,0,0,0,009_022_042_002_3_filtered_126,009_022_042_002_3_filtered,126,0.866666666666667,NaN,1,1,NaN
Jotun,7,8,0,0,1,010_005_028_002_3_filtered_210,010_005_028_002_3_filtered,210,0.8,0,1,0,NaN
Jotun,7,9,0,0,0,009_019_042_001_1_filtered_210,009_019_042_001_1_filtered,210,0.133333333333333,NaN,1,1,NaN
Jotun,7,10,0,0,1,010_005_028_002_3_filtered_0,010_005_028_002_3_filtered,0,0.933333333333333,-0.285714285714286,1,1,NaN
Jotun,7,11,0,0,0,009_042_055_002_3_filtered_210,009_042_055_002_3_filtered,210,0.733333333333333,NaN,1,1,NaN
Jotun,7,12,0,0,1,010_018_028_001_2_filtered_168,010_018_028_001_2_filtered,168,1,-0.75,1,1,NaN
Jotun,7,13,1,0,0,009_042_055_002_3_filtered_210,009_042_055_002_3_filtered,210,0.866666666666667,NaN,NaN,NaN,11
Jotun,7,14,1,0,1,010_018_028_001_2_filtered_168,010_018_028_001_2_filtered,168,1,0,NaN,NaN,12
Jotun,7,15,1,0,0,009_022_042_002_3_filtered_126,009_022_042_002_3_filtered,126,0.923076923076923,NaN,NaN,NaN,7
Jotun,7,16,1,0,1,010_025_019_001_1_filtered_210,010_025_019_001_1_filtered,210,0.933333333333333,-0.333333333333333,NaN,NaN,8
Jotun,7,17,1,0,0,009_019_042_001_1_filtered_210,009_019_042_001_1_filtered,210,1,NaN,NaN,NaN,9
Jotun,7,18,1,0,1,010_005_028_002_3_filtered_0,010_005_028_002_3_filtered,0,1,0.4,NaN,NaN,10
Jotun,7,19,1,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.533333333333333,NaN,NaN,NaN,3
Jotun,7,20,1,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,0.933333333333333,0.5,NaN,NaN,4
Jotun,7,21,1,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,0.866666666666667,NaN,NaN,NaN,1
Jotun,7,22,1,0,1,010_028_022_001_1_filtered_210,010_028_022_001_1_filtered,210,0.866666666666667,1,NaN,NaN,2
Jotun,7,23,1,1,0,009_047_042_002_4_filtered_126,009_047_042_002_4_filtered,126,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,7,24,1,1,1,010_021_028_001_1_filtered_42,010_021_028_001_1_filtered,42,0.933333333333333,0.666666666666667,NaN,NaN,NaN
Jotun,8,1,0,0,0,009_042_068_001_3_filtered_0,009_042_068_001_3_filtered,0,0.733333333333333,NaN,0,0,NaN
Jotun,8,2,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.666666666666667,-0.666666666666667,0,0,NaN
Jotun,8,3,0,0,0,009_023_060_002_4_filtered_126,009_023_060_002_4_filtered,126,0.4,NaN,0,0,NaN
Jotun,8,4,0,0,1,010_028_028_001_2_filtered_126,010_028_028_001_2_filtered,126,0.866666666666667,-1,0,0,NaN
Jotun,8,5,0,0,0,009_047_042_001_4_filtered_0,009_047_042_001_4_filtered,0,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,8,6,0,0,1,010_028_028_001_4_filtered_210,010_028_028_001_4_filtered,210,0.866666666666667,1,NaN,NaN,NaN
Jotun,8,7,0,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,0.866666666666667,NaN,1,1,NaN
Jotun,8,8,0,0,1,010_018_019_002_1_filtered_84,010_018_019_002_1_filtered,84,0.8,-0.333333333333333,0,0,NaN
Jotun,8,9,0,0,0,009_065_042_002_1_filtered_0,009_065_042_002_1_filtered,0,0.666666666666667,NaN,1,1,NaN
Jotun,8,10,0,0,1,010_018_022_001_4_filtered_126,010_018_022_001_4_filtered,126,0.666666666666667,-1,1,1,NaN
Jotun,8,11,0,0,0,009_047_068_001_4_filtered_84,009_047_068_001_4_filtered,84,0.866666666666667,NaN,0,0,NaN
Jotun,8,12,0,0,1,010_005_024_002_3_filtered_84,010_005_024_002_3_filtered,84,0.933333333333333,-0.5,1,1,NaN
Jotun,8,13,1,0,0,009_065_042_002_1_filtered_0,009_065_042_002_1_filtered,0,0.733333333333333,NaN,NaN,NaN,9
Jotun,8,14,1,0,1,010_018_022_001_4_filtered_126,010_018_022_001_4_filtered,126,0.933333333333333,-0.5,NaN,NaN,10
Jotun,8,15,1,0,0,009_022_060_002_1_filtered_168,009_022_060_002_1_filtered,168,0.933333333333333,NaN,NaN,NaN,1
Jotun,8,16,1,0,1,010_005_022_002_3_filtered_42,010_005_022_002_3_filtered,42,0.866666666666667,0,NaN,NaN,2
Jotun,8,17,1,0,0,009_065_042_002_2_filtered_168,009_065_042_002_2_filtered,168,1,NaN,NaN,NaN,7
Jotun,8,18,1,0,1,010_028_028_002_4_filtered_168,010_028_028_002_4_filtered,168,0.866666666666667,-0.333333333333333,NaN,NaN,8
Jotun,8,19,1,0,0,009_022_068_001_2_filtered_168,009_022_068_001_2_filtered,168,0.8,NaN,NaN,NaN,3
Jotun,8,20,1,0,1,010_018_028_002_3_filtered_84,010_018_028_002_3_filtered,84,0.866666666666667,0.5,NaN,NaN,4
Jotun,8,21,1,0,0,009_022_060_001_2_filtered_42,009_022_060_001_2_filtered,42,0.8,NaN,NaN,NaN,11
Jotun,8,22,1,0,1,010_005_024_002_3_filtered_84,010_005_024_002_3_filtered,84,0.866666666666667,-1,NaN,NaN,12
Jotun,8,23,1,1,0,009_047_042_001_3_filtered_210,009_047_042_001_3_filtered,210,0.6,NaN,NaN,NaN,NaN
Jotun,8,24,1,1,1,010_005_024_002_2_filtered_168,010_005_024_002_2_filtered,168,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,8,25,1,1,0,009_019_068_002_3_filtered_168,009_019_068_002_3_filtered,168,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,8,26,1,1,1,010_028_019_002_4_filtered_84,010_028_019_002_4_filtered,84,0.8,0,NaN,NaN,NaN
Jotun,9,1,0,0,0,009_047_042_002_4_filtered_42,009_047_042_002_4_filtered,42,0.466666666666667,NaN,NaN,NaN,NaN
Jotun,9,2,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.933333333333333,-0.8,NaN,NaN,NaN
Jotun,9,3,0,0,0,009_019_060_001_2_filtered_126,009_019_060_001_2_filtered,126,0.733333333333333,NaN,0,0,NaN
Jotun,9,4,0,0,1,010_018_028_002_4_filtered_168,010_018_028_002_4_filtered,168,1,0.5,1,1,NaN
Jotun,9,5,0,0,0,009_065_042_002_3_filtered_126,009_065_042_002_3_filtered,126,0.533333333333333,NaN,0,0,NaN
Jotun,9,6,0,0,1,010_018_028_001_3_filtered_210,010_018_028_001_3_filtered,210,0.866666666666667,1,1,1,NaN
Jotun,9,7,0,0,0,009_023_060_001_3_filtered_0,009_023_060_001_3_filtered,0,0.666666666666667,NaN,1,1,NaN
Jotun,9,8,0,0,1,010_025_019_001_1_filtered_42,010_025_019_001_1_filtered,42,0.533333333333333,-0.5,1,1,NaN
Jotun,9,9,0,0,0,009_023_068_002_1_filtered_0,009_023_068_002_1_filtered,0,0.666666666666667,NaN,1,1,NaN
Jotun,9,10,0,0,1,010_018_028_001_4_filtered_42,010_018_028_001_4_filtered,42,1,0,0,0,NaN
Jotun,9,11,0,0,0,009_042_042_001_1_filtered_42,009_042_042_001_1_filtered,42,0.866666666666667,NaN,1,0,NaN
Jotun,9,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,0.733333333333333,0.75,0,0,NaN
Jotun,9,13,1,0,0,009_047_068_002_4_filtered_168,009_047_068_002_4_filtered,168,0.866666666666667,NaN,NaN,NaN,5
Jotun,9,14,1,0,1,010_018_028_001_3_filtered_210,010_018_028_001_3_filtered,210,0.733333333333333,-0.5,NaN,NaN,6
Jotun,9,15,1,0,0,009_022_068_002_3_filtered_42,009_022_068_002_3_filtered,42,0.866666666666667,NaN,NaN,NaN,11
Jotun,9,16,1,0,1,010_025_022_002_2_filtered_42,010_025_022_002_2_filtered,42,0.733333333333333,-1,NaN,NaN,12
Jotun,9,17,1,1,0,009_047_055_001_2_filtered_42,009_047_055_001_2_filtered,42,0.4,NaN,NaN,NaN,NaN
Jotun,9,18,1,1,1,010_028_019_001_1_filtered_126,010_028_019_001_1_filtered,126,0.6,0.333333333333333,NaN,NaN,NaN
Jotun,9,19,1,0,0,009_023_068_002_1_filtered_0,009_023_068_002_1_filtered,0,0.8,NaN,NaN,NaN,9
Jotun,9,20,1,0,1,010_025_028_001_3_filtered_126,010_025_028_001_3_filtered,126,0.8,0.333333333333333,NaN,NaN,10
Jotun,9,21,1,0,0,009_023_060_001_3_filtered_0,009_023_060_001_3_filtered,0,0.866666666666667,NaN,NaN,NaN,7
Jotun,9,22,1,0,1,010_025_019_001_1_filtered_42,010_025_019_001_1_filtered,42,0.923076923076923,-1,NaN,NaN,8
Jotun,9,23,1,0,0,009_022_055_002_3_filtered_0,009_022_055_002_3_filtered,0,1,NaN,NaN,NaN,3
Jotun,9,24,1,0,1,010_018_028_002_4_filtered_168,010_018_028_002_4_filtered,168,0.933333333333333,1,NaN,NaN,4
Jotun,9,25,1,1,0,009_047_055_001_3_filtered_126,009_047_055_001_3_filtered,126,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,9,26,1,1,1,010_005_022_001_4_filtered_84,010_005_022_001_4_filtered,84,1,0,NaN,NaN,NaN
Jotun,10,1,0,0,0,009_022_042_002_3_filtered_168,009_022_042_002_3_filtered,168,0.666666666666667,NaN,0,0,NaN
Jotun,10,2,0,0,1,010_005_024_002_4_filtered_0,010_005_024_002_4_filtered,0,0.8,0,1,1,NaN
Jotun,10,3,0,0,0,009_023_060_002_1_filtered_210,009_023_060_002_1_filtered,210,0.866666666666667,NaN,1,1,NaN
Jotun,10,4,0,0,1,010_028_019_002_4_filtered_84,010_028_019_002_4_filtered,84,0.785714285714286,0,0,0,NaN
Jotun,10,5,0,0,0,009_065_055_001_3_filtered_168,009_065_055_001_3_filtered,168,0.8,NaN,NaN,NaN,NaN
Jotun,10,6,0,0,1,010_005_028_001_4_filtered_42,010_005_028_001_4_filtered,42,0.466666666666667,0.25,NaN,NaN,NaN
Jotun,10,7,0,0,0,009_042_068_002_4_filtered_84,009_042_068_002_4_filtered,84,0.733333333333333,NaN,1,0,NaN
Jotun,10,8,0,0,1,010_028_019_002_1_filtered_210,010_028_019_002_1_filtered,210,0.666666666666667,0.5,1,1,NaN
Jotun,10,9,0,0,0,009_042_042_001_2_filtered_210,009_042_042_001_2_filtered,210,0.866666666666667,NaN,0,0,NaN
Jotun,10,10,0,0,1,010_018_022_001_2_filtered_126,010_018_022_001_2_filtered,126,0.666666666666667,-1,1,0,NaN
Jotun,10,11,0,0,0,009_047_042_001_3_filtered_84,009_047_042_001_3_filtered,84,0.733333333333333,NaN,1,1,NaN
Jotun,10,12,0,0,1,010_018_024_002_2_filtered_0,010_018_024_002_2_filtered,0,0.866666666666667,0.4,1,1,NaN
